READING_TIME,READING_VALUE,weekday,hour,minute
2013-09-25 10:00:36,45.14,2,10,0
2013-09-25 10:31:22,45.14,2,10,31
2013-09-25 11:01:35,45.14,2,11,1
2013-09-25 11:31:48,45.14,2,11,31
2013-09-25 12:02:03,45.14,2,12,2
2013-09-25 12:32:18,45.14,2,12,32
2013-09-25 13:32:51,45.14,2,13,32
2013-09-25 14:03:01,45.14,2,14,3
2013-09-25 14:33:16,45.14,2,14,33
2013-09-25 15:03:31,45.14,2,15,3
2013-09-25 15:33:42,45.14,2,15,33
2013-09-25 16:03:57,45.14,2,16,3
2013-09-25 16:34:08,45.14,2,16,34
2013-09-25 17:04:20,45.14,2,17,4
2013-09-25 17:34:36,45.14,2,17,34
2013-09-25 18:04:47,45.14,2,18,4
2013-09-25 18:34:57,45.14,2,18,34
2013-09-25 19:05:09,45.14,2,19,5
2013-09-25 19:35:23,45.14,2,19,35
2013-09-25 20:05:34,45.14,2,20,5
2013-09-25 20:35:45,45.14,2,20,35
2013-09-25 21:05:59,45.14,2,21,5
2013-09-25 21:36:10,45.14,2,21,36
2013-09-25 22:06:23,45.14,2,22,6
2013-09-25 22:36:35,45.14,2,22,36
2013-09-25 23:06:45,45.14,2,23,6
2013-09-25 23:36:55,45.14,2,23,36
2013-09-26 00:07:05,45.14,3,0,7
2013-09-26 00:37:16,45.14,3,0,37
2013-09-26 01:07:30,45.14,3,1,7
2013-09-26 01:37:40,45.14,3,1,37
2013-09-26 02:07:51,45.14,3,2,7
2013-09-26 02:38:01,45.14,3,2,38
2013-09-26 03:08:12,45.14,3,3,8
2013-09-26 03:38:24,45.14,3,3,38
2013-09-26 04:08:34,45.14,3,4,8
2013-09-26 04:38:44,45.14,3,4,38
2013-09-26 05:08:54,45.14,3,5,8
2013-09-26 05:39:54,45.14,3,5,39
2013-09-26 06:13:50,45.14,3,6,13
2013-09-26 06:46:17,45.14,3,6,46
2013-09-26 07:17:43,45.14,3,7,17
2013-09-26 07:47:54,45.14,3,7,47
2013-09-26 08:18:05,45.14,3,8,18
2013-09-26 08:48:17,45.14,3,8,48
2013-09-26 09:00:04,45.14,3,9,0
2013-09-26 09:30:15,45.14,3,9,30
2013-09-26 10:00:27,45.14,3,10,0
2013-09-26 10:31:18,45.14,3,10,31
2013-09-26 11:01:28,45.14,3,11,1
2013-09-26 11:31:39,45.14,3,11,31
2013-09-26 12:01:51,45.14,3,12,1
2013-09-26 12:32:01,45.14,3,12,32
2013-09-26 13:02:15,45.14,3,13,2
2013-09-26 13:32:27,45.14,3,13,32
2013-09-26 14:02:37,45.14,3,14,2
2013-09-26 14:32:48,45.14,3,14,32
2013-09-26 15:02:58,45.14,3,15,2
2013-09-26 15:33:09,45.14,3,15,33
2013-09-26 16:03:20,45.14,3,16,3
2013-09-26 16:33:31,45.14,3,16,33
2013-09-26 17:03:44,45.14,3,17,3
2013-09-26 17:33:55,45.14,3,17,33
2013-09-26 18:04:05,45.14,3,18,4
2013-09-26 18:34:16,45.14,3,18,34
2013-09-26 19:04:26,45.14,3,19,4
2013-09-26 19:34:37,45.14,3,19,34
2013-09-26 20:04:48,45.14,3,20,4
2013-09-26 20:35:03,45.14,3,20,35
2013-09-26 21:05:14,45.14,3,21,5
2013-09-26 21:35:25,45.14,3,21,35
2013-09-26 22:05:35,45.14,3,22,5
2013-09-26 22:35:46,45.14,3,22,35
2013-09-26 23:05:56,45.14,3,23,5
2013-09-26 23:36:07,45.14,3,23,36
2013-09-27 00:06:18,45.14,4,0,6
2013-09-27 00:36:32,45.14,4,0,36
2013-09-27 01:06:48,45.14,4,1,6
2013-09-27 01:37:01,45.14,4,1,37
2013-09-27 02:07:13,45.14,4,2,7
2013-09-27 02:37:24,45.14,4,2,37
2013-09-27 03:07:39,45.14,4,3,7
2013-09-27 03:37:49,45.14,4,3,37
2013-09-27 04:08:03,45.14,4,4,8
2013-09-27 04:38:17,45.14,4,4,38
2013-09-27 05:08:28,45.14,4,5,8
2013-09-27 05:38:40,45.14,4,5,38
2013-09-27 06:11:00,45.14,4,6,11
2013-09-27 06:44:06,45.14,4,6,44
2013-09-27 07:14:16,45.14,4,7,14
2013-09-27 07:44:27,45.14,4,7,44
2013-09-27 08:14:37,45.14,4,8,14
2013-09-27 08:44:49,45.14,4,8,44
2013-09-27 09:00:06,45.14,4,9,0
2013-09-27 09:30:17,45.14,4,9,30
2013-09-27 10:00:28,45.14,4,10,0
2013-09-27 10:31:17,45.14,4,10,31
2013-09-27 11:01:27,45.14,4,11,1
2013-09-27 11:31:38,45.14,4,11,31
2013-09-27 12:01:49,45.14,4,12,1
2013-09-27 12:31:59,45.14,4,12,31
2013-09-27 13:02:49,45.14,4,13,2
2013-09-27 13:32:55,45.14,4,13,32
2013-09-27 14:03:06,45.14,4,14,3
2013-09-27 14:33:16,45.14,4,14,33
2013-09-27 15:03:26,45.14,4,15,3
2013-09-27 15:33:37,45.14,4,15,33
2013-09-27 16:03:47,45.14,4,16,3
2013-09-27 16:33:57,45.14,4,16,33
2013-09-27 17:04:07,45.14,4,17,4
2013-09-27 17:34:19,45.14,4,17,34
2013-09-27 18:04:29,45.14,4,18,4
2013-09-27 18:34:39,45.14,4,18,34
2013-09-27 19:04:50,45.14,4,19,4
2013-09-27 19:35:00,45.14,4,19,35
2013-09-27 20:05:10,45.14,4,20,5
2013-09-27 20:35:20,45.14,4,20,35
2013-09-27 21:05:31,45.14,4,21,5
2013-09-27 21:35:41,45.14,4,21,35
2013-09-27 22:05:55,45.14,4,22,5
2013-09-27 22:36:05,45.14,4,22,36
2013-09-27 23:06:16,45.14,4,23,6
2013-09-27 23:36:26,45.14,4,23,36
2013-09-28 00:06:36,45.14,5,0,6
2013-09-28 00:36:46,45.14,5,0,36
2013-09-28 01:06:57,45.14,5,1,6
2013-09-28 01:37:07,45.14,5,1,37
2013-09-28 02:07:17,45.14,5,2,7
2013-09-28 02:37:28,45.14,5,2,37
2013-09-28 03:07:38,45.14,5,3,7
2013-09-28 03:37:48,45.14,5,3,37
2013-09-28 04:07:59,45.14,5,4,7
2013-09-28 04:38:09,45.14,5,4,38
2013-09-28 05:08:19,45.14,5,5,8
2013-09-28 05:38:29,45.14,5,5,38
2013-09-28 06:08:44,45.14,5,6,8
2013-09-28 06:38:55,45.14,5,6,38
2013-09-28 07:09:05,45.14,5,7,9
2013-09-28 07:39:15,45.14,5,7,39
2013-09-28 08:09:26,45.14,5,8,9
2013-09-28 08:39:36,45.14,5,8,39
2013-09-28 09:30:20,45.14,5,9,30
2013-09-28 10:00:35,45.14,5,10,0
2013-09-28 10:31:18,45.14,5,10,31
2013-09-28 11:31:39,45.14,5,11,31
2013-09-28 12:01:50,45.14,5,12,1
2013-09-28 13:02:21,45.14,5,13,2
2013-09-28 13:32:29,45.14,5,13,32
2013-09-28 14:02:40,45.14,5,14,2
2013-09-28 14:32:50,45.14,5,14,32
2013-09-28 15:03:01,45.14,5,15,3
2013-09-28 15:33:11,45.14,5,15,33
2013-09-28 16:03:21,45.14,5,16,3
2013-09-28 16:33:34,45.14,5,16,33
2013-09-28 17:03:44,45.14,5,17,3
2013-09-28 17:33:55,45.14,5,17,33
2013-09-28 18:04:05,45.14,5,18,4
2013-09-28 18:34:16,45.14,5,18,34
2013-09-28 19:04:26,45.14,5,19,4
2013-09-28 19:34:37,45.14,5,19,34
2013-09-28 20:04:47,45.14,5,20,4
2013-09-28 20:34:59,45.14,5,20,34
2013-09-28 21:05:09,45.14,5,21,5
2013-09-28 21:35:20,45.14,5,21,35
2013-09-28 22:05:30,45.14,5,22,5
2013-09-28 22:35:40,45.14,5,22,35
2013-09-28 23:05:51,45.14,5,23,5
2013-09-28 23:36:01,45.14,5,23,36
2013-09-29 00:06:12,45.14,6,0,6
2013-09-29 00:36:22,45.14,6,0,36
2013-09-29 01:06:32,45.14,6,1,6
2013-09-29 01:36:42,45.14,6,1,36
2013-09-29 02:06:53,45.14,6,2,6
2013-09-29 02:37:03,45.14,6,2,37
2013-09-29 03:07:14,45.14,6,3,7
2013-09-29 03:37:24,45.14,6,3,37
2013-09-29 04:07:34,45.14,6,4,7
2013-09-29 04:37:46,45.14,6,4,37
2013-09-29 05:07:56,45.14,6,5,7
2013-09-29 05:38:06,45.14,6,5,38
2013-09-29 06:08:17,45.14,6,6,8
2013-09-29 06:38:27,45.14,6,6,38
2013-09-29 07:08:37,45.14,6,7,8
2013-09-29 07:38:48,45.14,6,7,38
2013-09-29 08:09:00,45.14,6,8,9
2013-09-29 08:39:11,45.14,6,8,39
2013-09-29 09:00:04,45.14,6,9,0
2013-09-29 09:30:19,45.14,6,9,30
2013-09-29 10:00:31,45.14,6,10,0
2013-09-29 10:31:19,45.14,6,10,31
2013-09-29 11:01:29,45.14,6,11,1
2013-09-29 11:31:39,45.14,6,11,31
2013-09-29 12:01:51,45.14,6,12,1
2013-09-29 12:32:01,45.14,6,12,32
2013-09-29 13:02:18,45.14,6,13,2
2013-09-29 13:32:25,45.14,6,13,32
2013-09-29 14:02:36,45.14,6,14,2
2013-09-29 14:32:46,45.14,6,14,32
2013-09-29 15:02:59,45.14,6,15,2
2013-09-29 15:33:09,45.14,6,15,33
2013-09-29 16:03:19,45.14,6,16,3
2013-09-29 16:33:30,45.14,6,16,33
2013-09-29 17:03:41,45.14,6,17,3
2013-09-29 18:04:07,45.14,6,18,4
2013-09-29 18:34:18,45.14,6,18,34
2013-09-29 19:04:28,45.14,6,19,4
2013-09-29 19:34:38,45.14,6,19,34
2013-09-29 20:04:49,45.14,6,20,4
2013-09-29 20:34:59,45.14,6,20,34
2013-09-29 21:05:11,45.14,6,21,5
2013-09-29 21:35:22,45.14,6,21,35
2013-09-29 22:05:32,45.14,6,22,5
2013-09-29 22:35:43,45.14,6,22,35
2013-09-29 23:05:53,45.14,6,23,5
2013-09-29 23:36:07,45.14,6,23,36
2013-09-30 00:06:19,45.14,0,0,6
2013-09-30 00:36:29,45.14,0,0,36
2013-09-30 01:06:39,45.14,0,1,6
2013-09-30 01:36:49,45.14,0,1,36
2013-09-30 02:07:04,45.14,0,2,7
2013-09-30 02:37:15,45.14,0,2,37
2013-09-30 03:07:25,45.14,0,3,7
2013-09-30 03:37:37,45.14,0,3,37
2013-09-30 04:07:47,45.14,0,4,7
2013-09-30 04:37:58,45.14,0,4,37
2013-09-30 05:08:09,45.14,0,5,8
2013-09-30 05:38:20,45.14,0,5,38
2013-09-30 06:08:30,45.14,0,6,8
2013-09-30 06:38:40,45.14,0,6,38
2013-09-30 07:08:50,45.14,0,7,8
2013-09-30 07:39:50,45.14,0,7,39
2013-09-30 08:12:26,45.14,0,8,12
2013-09-30 08:45:26,45.14,0,8,45
2013-09-30 09:00:04,45.14,0,9,0
2013-09-30 09:30:15,45.14,0,9,30
2013-09-30 10:00:25,45.14,0,10,0
2013-09-30 10:31:18,45.14,0,10,31
2013-09-30 11:01:28,45.14,0,11,1
2013-09-30 11:31:39,45.14,0,11,31
2013-09-30 12:01:49,45.14,0,12,1
2013-09-30 12:32:00,45.14,0,12,32
2013-09-30 13:02:11,45.14,0,13,2
2013-09-30 13:32:17,45.14,0,13,32
2013-09-30 14:02:27,45.14,0,14,2
2013-09-30 14:32:37,45.14,0,14,32
2013-09-30 15:02:48,45.14,0,15,2
2013-09-30 15:32:59,45.14,0,15,32
2013-09-30 16:03:09,45.14,0,16,3
2013-09-30 16:33:20,45.14,0,16,33
2013-09-30 17:03:30,45.14,0,17,3
2013-09-30 17:33:41,45.14,0,17,33
2013-09-30 18:03:51,45.14,0,18,3
2013-09-30 18:34:01,45.14,0,18,34
2013-09-30 19:04:12,45.14,0,19,4
2013-09-30 19:34:22,45.14,0,19,34
2013-09-30 20:49:10,45.14,0,20,49
2013-09-30 21:19:20,45.14,0,21,19
2013-09-30 21:49:33,45.14,0,21,49
2013-09-30 22:19:45,45.14,0,22,19
2013-09-30 22:49:57,45.14,0,22,49
2013-09-30 23:20:10,45.14,0,23,20
2013-09-30 23:50:23,45.14,0,23,50
2013-10-01 00:20:35,45.14,1,0,20
2013-10-01 00:50:47,45.14,1,0,50
2013-10-01 01:20:59,45.14,1,1,20
2013-10-01 01:51:11,45.14,1,1,51
2013-10-01 02:21:23,45.14,1,2,21
2013-10-01 02:51:36,45.14,1,2,51
2013-10-01 03:21:48,45.14,1,3,21
2013-10-01 03:52:03,45.14,1,3,52
2013-10-01 04:22:15,45.14,1,4,22
2013-10-01 05:41:12,45.14,1,5,41
2013-10-01 06:11:24,45.14,1,6,11
2013-10-01 06:41:36,45.14,1,6,41
2013-10-01 07:11:49,45.14,1,7,11
2013-10-01 07:42:01,45.14,1,7,42
2013-10-01 08:12:13,45.14,1,8,12
2013-10-01 08:42:27,45.14,1,8,42
2013-10-01 09:00:04,45.14,1,9,0
2013-10-01 09:30:17,45.14,1,9,30
2013-10-01 10:31:18,45.14,1,10,31
2013-10-01 11:01:34,45.14,1,11,1
2013-10-01 11:31:46,45.14,1,11,31
2013-10-01 12:32:11,45.14,1,12,32
2013-10-01 13:02:24,45.14,1,13,2
2013-10-01 14:02:42,45.14,1,14,2
2013-10-01 14:32:55,45.14,1,14,32
2013-10-01 15:03:06,45.14,1,15,3
2013-10-01 15:33:18,45.14,1,15,33
2013-10-01 16:03:31,45.14,1,16,3
2013-10-01 16:33:43,45.14,1,16,33
2013-10-01 17:03:55,45.14,1,17,3
2013-10-01 17:34:07,45.14,1,17,34
2013-10-01 18:04:20,45.14,1,18,4
2013-10-01 18:34:33,45.14,1,18,34
2013-10-01 19:04:44,45.14,1,19,4
2013-10-01 19:34:57,45.14,1,19,34
2013-10-01 20:05:08,45.14,1,20,5
2013-10-01 20:35:20,45.14,1,20,35
2013-10-01 21:35:49,45.14,1,21,35
2013-10-01 22:06:01,46.236000000000004,1,22,6
2013-10-01 22:36:13,48.152,1,22,36
2013-10-01 23:06:26,48.465,1,23,6
2013-10-01 23:36:37,48.465,1,23,36
2013-10-02 00:06:49,48.465,2,0,6
2013-10-02 00:37:01,48.465,2,0,37
2013-10-02 01:07:12,48.465,2,1,7
2013-10-02 01:37:19,48.465,2,1,37
2013-10-02 02:07:32,48.465,2,2,7
2013-10-02 02:37:44,48.465,2,2,37
2013-10-02 03:07:57,48.465,2,3,7
2013-10-02 03:38:08,48.465,2,3,38
2013-10-02 04:08:20,48.465,2,4,8
2013-10-02 04:38:33,48.465,2,4,38
2013-10-02 05:08:45,48.465,2,5,8
2013-10-02 05:38:58,48.465,2,5,38
2013-10-02 06:09:11,48.465,2,6,9
2013-10-02 06:39:22,48.465,2,6,39
2013-10-02 07:09:34,48.465,2,7,9
2013-10-02 07:40:23,48.465,2,7,40
2013-10-02 08:14:00,48.465,2,8,14
2013-10-02 08:47:41,48.465,2,8,47
2013-10-02 09:02:14,48.465,2,9,2
2013-10-02 09:34:11,48.465,2,9,34
2013-10-02 10:04:23,48.465,2,10,4
2013-10-02 10:34:35,48.465,2,10,34
2013-10-02 11:04:48,48.465,2,11,4
2013-10-02 11:35:00,48.465,2,11,35
2013-10-02 12:05:12,48.465,2,12,5
2013-10-02 12:35:24,48.465,2,12,35
2013-10-02 13:05:36,48.465,2,13,5
2013-10-02 13:35:48,48.465,2,13,35
2013-10-02 14:06:01,48.465,2,14,6
2013-10-02 14:36:13,48.465,2,14,36
2013-10-02 15:06:26,48.465,2,15,6
2013-10-02 15:36:38,48.465,2,15,36
2013-10-02 16:06:50,48.465,2,16,6
2013-10-02 16:37:03,48.465,2,16,37
2013-10-02 17:07:14,48.465,2,17,7
2013-10-02 17:37:26,48.465,2,17,37
2013-10-02 18:07:38,48.465,2,18,7
2013-10-02 18:37:51,48.465,2,18,37
2013-10-02 19:08:03,48.465,2,19,8
2013-10-02 19:38:16,48.465,2,19,38
2013-10-02 20:08:28,48.465,2,20,8
2013-10-02 21:08:57,48.465,2,21,8
2013-10-02 21:39:09,48.465,2,21,39
2013-10-02 22:39:39,48.465,2,22,39
2013-10-02 23:09:51,48.465,2,23,9
2013-10-02 23:40:04,48.465,2,23,40
2013-10-03 00:10:18,48.465,3,0,10
2013-10-03 00:40:31,48.465,3,0,40
2013-10-03 01:10:43,48.465,3,1,10
2013-10-03 01:40:56,48.465,3,1,40
2013-10-03 02:11:09,48.465,3,2,11
2013-10-03 02:41:21,48.465,3,2,41
2013-10-03 03:11:33,48.465,3,3,11
2013-10-03 03:41:45,48.465,3,3,41
2013-10-03 04:11:57,48.465,3,4,11
2013-10-03 04:42:10,48.465,3,4,42
2013-10-03 05:12:22,48.465,3,5,12
2013-10-03 06:12:51,48.465,3,6,12
2013-10-03 06:43:02,48.465,3,6,43
2013-10-03 07:13:14,48.465,3,7,13
2013-10-03 07:43:26,48.465,3,7,43
2013-10-03 08:13:39,48.465,3,8,13
2013-10-03 09:00:04,48.465,3,9,0
2013-10-03 09:30:15,48.465,3,9,30
2013-10-03 10:00:27,48.465,3,10,0
2013-10-03 10:31:24,48.465,3,10,31
2013-10-03 11:01:36,48.465,3,11,1
2013-10-03 11:31:48,48.465,3,11,31
2013-10-03 12:02:02,48.465,3,12,2
2013-10-03 12:32:14,48.465,3,12,32
2013-10-03 13:02:27,48.465,3,13,2
2013-10-03 13:32:39,48.465,3,13,32
2013-10-03 14:02:51,48.465,3,14,2
2013-10-03 14:33:03,48.465,3,14,33
2013-10-03 15:03:16,48.465,3,15,3
2013-10-03 15:33:29,48.465,3,15,33
2013-10-03 16:03:41,48.465,3,16,3
2013-10-03 16:33:53,48.465,3,16,33
2013-10-03 17:03:59,48.465,3,17,3
2013-10-03 17:34:11,48.465,3,17,34
2013-10-03 18:04:24,48.465,3,18,4
2013-10-03 18:34:35,48.465,3,18,34
2013-10-03 19:04:48,48.465,3,19,4
2013-10-03 19:34:59,48.465,3,19,34
2013-10-03 20:05:12,48.465,3,20,5
2013-10-03 20:35:24,48.465,3,20,35
2013-10-03 21:05:36,48.465,3,21,5
2013-10-03 21:35:49,48.465,3,21,35
2013-10-03 22:06:01,48.957,3,22,6
2013-10-03 22:36:13,50.881,3,22,36
2013-10-03 23:06:26,52.263000000000005,3,23,6
2013-10-03 23:36:37,52.263000000000005,3,23,36
2013-10-04 00:06:49,52.263000000000005,4,0,6
2013-10-04 00:37:01,52.263000000000005,4,0,37
2013-10-04 01:07:12,52.263000000000005,4,1,7
2013-10-04 01:37:24,52.263000000000005,4,1,37
2013-10-04 02:07:37,52.263000000000005,4,2,7
2013-10-04 02:37:48,52.263000000000005,4,2,37
2013-10-04 03:08:00,52.263000000000005,4,3,8
2013-10-04 03:38:13,52.263000000000005,4,3,38
2013-10-04 04:08:25,52.263000000000005,4,4,8
2013-10-04 04:38:37,52.263000000000005,4,4,38
2013-10-04 05:08:50,52.263000000000005,4,5,8
2013-10-04 05:39:03,52.263000000000005,4,5,39
2013-10-04 06:09:14,52.263000000000005,4,6,9
2013-10-04 07:09:38,52.263000000000005,4,7,9
2013-10-04 07:39:52,52.263000000000005,4,7,39
2013-10-04 08:10:05,52.263000000000005,4,8,10
2013-10-04 08:40:15,52.263000000000005,4,8,40
2013-10-04 09:00:05,52.263000000000005,4,9,0
2013-10-04 09:30:17,52.263000000000005,4,9,30
2013-10-04 10:00:27,52.263000000000005,4,10,0
2013-10-04 10:31:25,52.263000000000005,4,10,31
2013-10-04 11:01:37,52.263000000000005,4,11,1
2013-10-04 11:33:21,52.263000000000005,4,11,33
2013-10-04 12:05:02,52.263000000000005,4,12,5
2013-10-04 12:35:15,52.263000000000005,4,12,35
2013-10-04 13:05:27,52.263000000000005,4,13,5
2013-10-04 13:35:38,52.263000000000005,4,13,35
2013-10-04 14:05:50,52.263000000000005,4,14,5
2013-10-04 14:35:58,52.263000000000005,4,14,35
2013-10-04 15:06:11,52.263000000000005,4,15,6
2013-10-04 15:36:23,52.263000000000005,4,15,36
2013-10-04 16:06:35,52.263000000000005,4,16,6
2013-10-04 16:36:48,52.263000000000005,4,16,36
2013-10-04 17:07:00,52.263000000000005,4,17,7
2013-10-04 17:37:12,52.263000000000005,4,17,37
2013-10-04 18:07:24,52.263000000000005,4,18,7
2013-10-04 18:37:37,52.263000000000005,4,18,37
2013-10-04 19:07:50,52.263000000000005,4,19,7
2013-10-04 19:38:01,52.263000000000005,4,19,38
2013-10-04 20:08:14,52.263000000000005,4,20,8
2013-10-04 20:38:26,52.263000000000005,4,20,38
2013-10-04 21:08:39,52.263000000000005,4,21,8
2013-10-04 21:38:51,52.263000000000005,4,21,38
2013-10-04 22:09:03,52.263000000000005,4,22,9
2013-10-04 22:39:15,52.263000000000005,4,22,39
2013-10-04 23:09:27,52.263000000000005,4,23,9
2013-10-04 23:39:40,52.263000000000005,4,23,39
2013-10-05 00:09:51,52.263000000000005,5,0,9
2013-10-05 00:40:05,52.263000000000005,5,0,40
2013-10-05 01:10:16,52.263000000000005,5,1,10
2013-10-05 01:40:30,52.263000000000005,5,1,40
2013-10-05 02:10:41,52.263000000000005,5,2,10
2013-10-05 02:40:56,52.263000000000005,5,2,40
2013-10-05 03:11:07,52.263000000000005,5,3,11
2013-10-05 03:41:19,52.263000000000005,5,3,41
2013-10-05 04:11:31,52.263000000000005,5,4,11
2013-10-05 04:41:44,52.263000000000005,5,4,41
2013-10-05 05:11:56,52.263000000000005,5,5,11
2013-10-05 05:42:09,52.263000000000005,5,5,42
2013-10-05 06:12:24,52.263000000000005,5,6,12
2013-10-05 06:42:35,52.263000000000005,5,6,42
2013-10-05 07:12:48,52.263000000000005,5,7,12
2013-10-05 07:42:59,52.263000000000005,5,7,42
2013-10-05 08:13:12,52.263000000000005,5,8,13
2013-10-05 08:43:24,52.263000000000005,5,8,43
2013-10-05 09:00:06,52.263000000000005,5,9,0
2013-10-05 09:30:19,52.263000000000005,5,9,30
2013-10-05 10:00:31,52.263000000000005,5,10,0
2013-10-05 10:31:25,52.263000000000005,5,10,31
2013-10-05 11:01:37,52.263000000000005,5,11,1
2013-10-05 11:31:49,52.263000000000005,5,11,31
2013-10-05 12:01:59,52.263000000000005,5,12,1
2013-10-05 12:32:12,52.263000000000005,5,12,32
2013-10-05 13:02:24,52.263000000000005,5,13,2
2013-10-05 13:32:36,52.263000000000005,5,13,32
2013-10-05 14:02:48,52.263000000000005,5,14,2
2013-10-05 14:33:01,52.263000000000005,5,14,33
2013-10-05 15:03:13,52.263000000000005,5,15,3
2013-10-05 15:33:26,52.263000000000005,5,15,33
2013-10-05 16:03:38,52.263000000000005,5,16,3
2013-10-05 16:33:50,52.263000000000005,5,16,33
2013-10-05 17:04:03,52.263000000000005,5,17,4
2013-10-05 17:34:15,52.263000000000005,5,17,34
2013-10-05 19:05:00,52.263000000000005,5,19,5
2013-10-05 19:35:12,52.263000000000005,5,19,35
2013-10-05 20:05:25,52.263000000000005,5,20,5
2013-10-05 20:35:37,52.263000000000005,5,20,35
2013-10-05 21:05:50,52.263000000000005,5,21,5
2013-10-05 21:36:02,52.263000000000005,5,21,36
2013-10-05 22:06:15,52.263000000000005,5,22,6
2013-10-05 22:36:28,52.263000000000005,5,22,36
2013-10-05 23:06:40,52.263000000000005,5,23,6
2013-10-05 23:36:53,52.263000000000005,5,23,36
2013-10-06 00:07:05,52.263000000000005,6,0,7
2013-10-06 00:37:18,52.263000000000005,6,0,37
2013-10-06 01:07:30,52.263000000000005,6,1,7
2013-10-06 01:07:53,52.263000000000005,6,1,7
2013-10-06 01:37:41,52.263000000000005,6,1,37
2013-10-06 01:38:06,52.263000000000005,6,1,38
2013-10-06 03:08:12,52.263000000000005,6,3,8
2013-10-06 03:38:24,52.263000000000005,6,3,38
2013-10-06 04:08:37,52.263000000000005,6,4,8
2013-10-06 04:38:48,52.263000000000005,6,4,38
2013-10-06 05:09:00,52.263000000000005,6,5,9
2013-10-06 05:39:14,52.263000000000005,6,5,39
2013-10-06 06:09:26,52.263000000000005,6,6,9
2013-10-06 06:39:38,52.263000000000005,6,6,39
2013-10-06 07:09:51,52.263000000000005,6,7,9
2013-10-06 07:40:05,52.263000000000005,6,7,40
2013-10-06 08:10:17,52.263000000000005,6,8,10
2013-10-06 08:40:29,52.263000000000005,6,8,40
2013-10-06 09:00:06,52.263000000000005,6,9,0
2013-10-06 09:30:19,52.263000000000005,6,9,30
2013-10-06 10:31:30,52.263000000000005,6,10,31
2013-10-06 11:01:42,52.263000000000005,6,11,1
2013-10-06 11:31:56,52.263000000000005,6,11,31
2013-10-06 12:02:07,52.263000000000005,6,12,2
2013-10-06 12:32:19,52.263000000000005,6,12,32
2013-10-06 13:32:48,52.263000000000005,6,13,32
2013-10-06 14:02:59,52.263000000000005,6,14,2
2013-10-06 14:33:12,52.263000000000005,6,14,33
2013-10-06 15:03:24,52.263000000000005,6,15,3
2013-10-06 15:33:36,52.263000000000005,6,15,33
2013-10-06 16:03:48,52.263000000000005,6,16,3
2013-10-06 16:34:00,52.263000000000005,6,16,34
2013-10-06 17:04:13,52.263000000000005,6,17,4
2013-10-06 17:34:25,52.263000000000005,6,17,34
2013-10-06 18:04:37,52.263000000000005,6,18,4
2013-10-06 18:34:50,52.263000000000005,6,18,34
2013-10-06 19:05:04,52.263000000000005,6,19,5
2013-10-06 19:35:16,52.263000000000005,6,19,35
2013-10-06 20:05:28,52.263000000000005,6,20,5
2013-10-06 20:35:39,52.263000000000005,6,20,35
2013-10-06 21:05:52,52.263000000000005,6,21,5
2013-10-06 21:36:04,52.263000000000005,6,21,36
2013-10-06 22:06:16,52.263000000000005,6,22,6
2013-10-06 22:36:30,52.263000000000005,6,22,36
2013-10-06 23:06:41,52.263000000000005,6,23,6
2013-10-06 23:36:53,52.263000000000005,6,23,36
2013-10-07 00:07:06,52.263000000000005,0,0,7
2013-10-07 00:37:18,52.263000000000005,0,0,37
2013-10-07 01:07:30,52.263000000000005,0,1,7
2013-10-07 01:37:41,52.263000000000005,0,1,37
2013-10-07 02:07:53,52.263000000000005,0,2,7
2013-10-07 02:38:06,52.263000000000005,0,2,38
2013-10-07 03:08:17,52.263000000000005,0,3,8
2013-10-07 03:38:29,52.263000000000005,0,3,38
2013-10-07 04:08:41,52.263000000000005,0,4,8
2013-10-07 04:38:52,52.263000000000005,0,4,38
2013-10-07 05:09:05,52.263000000000005,0,5,9
2013-10-07 05:39:18,52.263000000000005,0,5,39
2013-10-07 06:11:05,52.263000000000005,0,6,11
2013-10-07 06:43:23,52.263000000000005,0,6,43
2013-10-07 07:13:36,52.263000000000005,0,7,13
2013-10-07 07:43:48,52.263000000000005,0,7,43
2013-10-07 08:14:00,52.263000000000005,0,8,14
2013-10-07 08:44:12,52.263000000000005,0,8,44
2013-10-07 09:00:07,52.263000000000005,0,9,0
2013-10-07 09:30:19,52.263000000000005,0,9,30
2013-10-07 10:00:30,52.263000000000005,0,10,0
2013-10-07 10:31:24,52.263000000000005,0,10,31
2013-10-07 11:01:37,52.263000000000005,0,11,1
2013-10-07 11:31:49,52.263000000000005,0,11,31
2013-10-07 12:02:00,52.263000000000005,0,12,2
2013-10-07 12:32:12,52.263000000000005,0,12,32
2013-10-07 13:02:25,52.263000000000005,0,13,2
2013-10-07 13:32:37,52.263000000000005,0,13,32
2013-10-07 14:02:49,52.263000000000005,0,14,2
2013-10-07 14:33:02,52.263000000000005,0,14,33
2013-10-07 15:03:14,52.263000000000005,0,15,3
2013-10-07 15:33:30,52.263000000000005,0,15,33
2013-10-07 16:03:41,52.263000000000005,0,16,3
2013-10-07 16:33:53,52.263000000000005,0,16,33
2013-10-07 17:04:05,52.263000000000005,0,17,4
2013-10-07 17:34:17,52.263000000000005,0,17,34
2013-10-07 18:04:29,52.263000000000005,0,18,4
2013-10-07 18:34:40,52.263000000000005,0,18,34
2013-10-07 19:04:52,52.263000000000005,0,19,4
2013-10-07 19:35:04,52.263000000000005,0,19,35
